Significant,-LOG10 p-value,l2fc,Protein IDs,Majority protein IDs,Protein names,Gene,4721,4945,4715,4718,4524,4722,4716,4717
,0.868052361229311,-0.270130157470703,NP_999209;XP_020944355,NP_999209;XP_020944355,dihydropyrimidine dehydrogenase;dihydropyrimidine dehydrogenase,DPYD,27.15431595,27.61421204,27.57463074,27.25096893,27.35564995,27.71581078,27.81109047,27.79209709
+,3.59162937860838,0.44871997833252,NP_999215,NP_999215,glutathione S-transferase omega-1,GSTO1,29.62820625,29.64171982,29.73274422,29.7988472,29.16832352,29.36830139,29.21875,29.25126266
,0.0703155376042507,-0.0468220710754395,NP_999221,NP_999221,metallothionein-3,MT3,25.99492073,26.50663948,26.50610924,26.47941971,26.89608192,26.03904724,26.13200569,26.60724258
,0.452435448395091,0.0521574020385742,XP_005668471;NP_999225,XP_005668471;NP_999225,S-formylglutathione hydrolase isoform X1;S-formylglutathione hydrolase,ESD,29.41671371,29.50404167,29.47960091,29.38962555,29.52024651,29.38921547,29.35804367,29.31384659
,0.0165412573176718,0.00180387496948242,NP_999227,NP_999227,"dihydrolipoyl dehydrogenase, mitochondrial precursor",DLD,29.97418594,30.01704025,30.0518055,29.90569687,29.98128128,29.93367958,30.00222588,30.02432632
,0.33846165128043,-0.145123958587646,XP_020927764;XP_020927763;NP_999228,XP_020927764;XP_020927763;NP_999228,high mobility group protein B2 isoform X1;high mobility group protein B2 isoform X1;high mobility group protein B2,HMGB2,27.7167263,27.87818336,27.67620087,27.35539818,27.62435913,27.4873085,27.98381042,28.11152649
,0.638053269409743,0.385926246643066,XP_005656702;NP_999229,XP_005656702;NP_999229,dimethylaniline monooxygenase;dimethylaniline monooxygenase,FMO1,25.29919434,25.16939926,24.69561768,24.58118439,24.80646324,24.63251877,23.88014221,24.88256645
,0.810707533068629,0.374490261077881,XP_020936669;XP_020936666;XP_020936600;XP_020936548;XP_020936555;XP_020936561;NP_999232;XP_020936568;XP_020936614;XP_020936619;XP_020936625;XP_020936628;XP_020936575;XP_020936578;XP_020936582;XP_020936580;XP_020936587;XP_020936631;XP_020936607;XP_020936635;XP_020936638;XP_020936645;XP_020936648;XP_020936653;XP_020936657;XP_020936660;XP_020936664;XP_020936589,XP_020936669;XP_020936666;XP_020936600;XP_020936548;XP_020936555;XP_020936561;NP_999232;XP_020936568;XP_020936614;XP_020936619;XP_020936625;XP_020936628;XP_020936575;XP_020936578;XP_020936582;XP_020936580;XP_020936587;XP_020936631;XP_020936607;XP_020936635;XP_020936638;XP_020936645;XP_020936648;XP_020936653;XP_020936657;XP_020936660;XP_020936664;XP_020936589,calpastatin isoform X27;calpastatin isoform X26;calpastatin isoform X11;calpastatin isoform X1;calpastatin isoform X2;calpastatin isoform X3;calpastatin;calpastatin isoform X4;calpastatin isoform X13;calpastatin isoform X14;calpastatin isoform X15;calpasta,CAST,26.76179886,27.24054527,27.24617386,26.82723427,26.96565247,26.59363174,26.88936806,26.12913895
,0.921060852616253,0.622488975524902,NP_999245;XP_020949178;XP_020949177;XP_020949176,NP_999245;XP_020949178;XP_020949177;XP_020949176,lutropin subunit beta precursor;lutropin subunit beta isoform X3;lutropin subunit beta isoform X3;lutropin subunit beta isoform X3,LHB,34.55944443,34.79255676,34.82226181,35.27256775,35.11011505,34.2161026,33.94034576,33.69031143
,0.233335498579689,-0.0962991714477539,NP_999246,NP_999246,secretogranin-1 precursor,CHGB,37.15568161,36.78585434,37.04374313,37.00231934,37.17636108,37.36193848,37.16235733,36.67213821
+,3.30239130801388,0.702486038208008,XP_020946788;NP_999268,XP_020946788;NP_999268,endoplasmin isoform X1;endoplasmin precursor,HSP90B1,34.0963974,34.33757401,34.4033699,34.37884521,33.78302383,33.63092422,33.41664505,33.57564926
,0.750298440820593,0.216639995574951,NP_999269;CON__Q3ZBS7,NP_999269,vitronectin precursor,VTN,28.53192711,28.47792244,28.47938919,28.23333931,28.45701027,28.37529945,28.11445999,27.90924835
+,2.29148071393627,0.473027229309082,NP_999284,NP_999284,acyl-CoA-binding protein,DBI,30.38997459,30.26158905,30.07176018,30.41477966,30.00971985,29.84779167,29.65270233,29.73578072
,0.680148394916342,0.150997161865234,NP_999292,NP_999292,superoxide dismutase,SOD2,28.24658203,28.27488708,28.21159744,27.95997238,28.24318123,27.9786377,28.00061607,27.8666153
,0.693078597049476,-0.122465133666992,XP_020956132;XP_020956131;NP_999293;XP_020956130;XP_020956129;XP_020956128;XP_005657295;XP_001928198;XP_005657294;XP_005657293;XP_003483429,XP_020956132;XP_020956131;NP_999293;XP_020956130;XP_020956129;XP_020956128,serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform X4;serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform X4;serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform;serine/threonine-p,PPP3CA,27.6764698,27.64711952,27.68872452,27.76906967,27.79488754,28.03359604,27.63713264,27.80562782
,0.476500654150694,0.559486865997314,NP_999296,NP_999296,caspase-3,CASP3,25.46288681,25.25673866,25.64424706,25.66095734,25.34539986,25.61166763,25.44638443,23.38343048
+,3.28612804582864,0.511932373046875,NP_999309,NP_999309,"peroxiredoxin-5, mitochondrial",PRDX5,30.65539932,30.81657791,30.80938911,30.61210442,30.31289482,30.15834236,30.08296585,30.29153824
,1.76208818792369,0.164076328277588,NP_999319,NP_999319,"thioredoxin reductase 1, cytoplasmic",TXNRD1,27.79240799,27.8228054,27.92614746,27.94731903,27.68137169,27.64175415,27.7972393,27.71200943
+,2.39190497771422,-0.734537124633789,NP_999328;XP_020924198;XP_005657187,NP_999328;XP_020924198;XP_005657187,pituitary-specific positive transcription factor 1;pituitary-specific positive transcription factor 1 isoform X2;pituitary-specific positive transcription factor 1 isoform X1,POU1F1,26.62839699,27.13359451,26.9107933,26.77580261,27.25961494,27.80279541,27.7497673,27.57455826
,1.11872783639357,-0.242072105407715,NP_999331,NP_999331,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",DHDH,29.5549202,29.26490211,29.5409317,29.43620872,29.88054848,29.69642448,29.74414635,29.44413185
,0.246922950603733,0.75096321105957,XP_005661088;NP_999335,XP_005661088;NP_999335,CD59 glycoprotein isoform X1;CD59 glycoprotein precursor,CD59,28.19338226,28.40332413,28.4113884,28.49174881,28.67013359,29.07078743,23.92323875,28.83183098
,0.476857664446926,-0.868367671966553,NP_999339,NP_999339,alpha-endosulfine,ENSA,24.69178772,24.82214355,26.76217842,24.05024147,26.59192085,24.20245171,26.51385307,26.49159622
+,1.75165507886166,1.01375198364258,XP_020938601;XP_005659646;XP_005659645;NP_999340,XP_020938601;XP_005659646;XP_005659645;NP_999340,cAMP-regulated phosphoprotein 19 isoform X2;cAMP-regulated phosphoprotein 19 isoform X1;cAMP-regulated phosphoprotein 19 isoform X1;cAMP-regulated phosphoprotein 19,ARPP19,25.61776161,25.61363602,25.52548981,25.35117531,24.09811211,25.23601913,23.91957474,24.79934883
,0.100727053474566,0.0131077766418457,XP_020941516;XP_020941515;NP_999349,XP_020941516;XP_020941515;NP_999349,serine/threonine-protein phosphatase PP1-beta catalytic subunit isoform X1;serine/threonine-protein phosphatase PP1-beta catalytic subunit isoform X1;serine/threonine-protein phosphatase PP1-beta catalytic subunit,PPP1CB,29.80305862,29.87048721,29.80216408,29.91427612,29.73537636,29.89657402,29.89764214,29.80796242
,1.6798229671827,-0.214236259460449,NP_999353,NP_999353,dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit precursor,DDOST,29.87478638,29.71294403,29.6257515,29.81300354,30.03852463,30.03117943,29.8597908,29.95393562
,0.0399617583047491,-0.0392684936523438,XP_005671133;XP_020927778;XP_005671134;XP_013838773;XP_005671135;XP_020927768;XP_005671137;XP_005671138;XP_013838775;XP_013838776;NP_999358;XP_005671140;XP_020927769;XP_005671142;XP_005671143;XP_005671144;XP_020927771;XP_020927772;XP_020927773;XP_005671145;XP_020927776;XP_020927777;XP_005671139;XP_020927779;XP_020927770;XP_020927774;XP_020927767,XP_005671133;XP_020927778;XP_005671134;XP_013838773;XP_005671135;XP_020927768;XP_005671137;XP_005671138;XP_013838775;XP_013838776;NP_999358;XP_005671140;XP_020927769;XP_005671142;XP_005671143;XP_005671144;XP_020927771;XP_020927772;XP_020927773;XP_005671145;XP_020927776;XP_020927777;XP_005671139;XP_020927779;XP_020927770;XP_020927774;XP_020927767,calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X1;calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X24;calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X2;calcium/calmodulin-depen,CAMK2G,24.80823326,24.65948868,25.02892685,23.76888466,24.66968727,24.82663727,24.0243206,24.90196228
+,2.07868820861531,-0.413005828857422,NP_999361,NP_999361,deoxyribonuclease-2-alpha precursor,DNASE2,26.75276947,26.54688263,26.59931946,26.73453712,26.86242485,27.31354332,27.0980835,27.01148033
+,2.62930242046023,-0.597163677215576,XP_020949213;XP_013854093;XP_013854091;XP_013854090;XP_013854089;NP_999362;XP_020949211,XP_020949213;XP_013854093;XP_013854091;XP_013854090;XP_013854089;NP_999362;XP_020949211,IgG receptor FcRn large subunit p51 isoform X2;IgG receptor FcRn large subunit p51 isoform X2;IgG receptor FcRn large subunit p51 isoform X2;IgG receptor FcRn large subunit p51 isoform X2;IgG receptor FcRn large subunit p51 isoform X2;IgG receptor FcRn lar,FCGRT,25.87687111,25.80901909,25.97114563,25.89852905,26.15553093,26.56307983,26.67411423,26.5514946
,0.00268436363456053,-0.000813007354736328,NP_999366,NP_999366,glutathione peroxidase 1,GPX1,28.46103859,28.25570488,28.40494919,28.33475113,28.33645439,28.53934288,28.12336731,28.46053123
,0.219401303014314,-0.0667295455932617,NP_999371,NP_999371,NPC intracellular cholesterol transporter 2 precursor,NPC2,26.98706818,27.50036049,27.36861229,27.16230965,27.34511185,27.19008827,27.39517403,27.35489464
,1.45893893252651,-0.430380821228027,NP_999377,NP_999377,transthyretin precursor,TTR,28.39831734,27.9635601,28.1568718,28.53460121,28.68679047,28.92631721,28.6999855,28.46178055
,0.129316812999284,0.0265841484069824,NP_999388,NP_999388,thimet oligopeptidase,THOP1,28.34625435,28.14126587,28.18229294,28.20890236,28.08942032,28.07801056,28.30299759,28.30195045
,0.554823783446766,-0.0695114135742188,XP_005661470;NP_999396;XP_020936997;XP_020936988;XP_020936977;XP_020936969,XP_005661470;NP_999396;XP_020936997;XP_020936988;XP_020936977;XP_020936969,polypyrimidine tract-binding protein 1 isoform X5;polypyrimidine tract-binding protein 1;polypyrimidine tract-binding protein 1 isoform X4;polypyrimidine tract-binding protein 1 isoform X3;polypyrimidine tract-binding protein 1 isoform X2;polypyrimidine tr,PTBP1,30.62287521,30.68695641,30.68344688,30.55508423,30.68712425,30.64598656,30.85169792,30.64159966
+,1.29185922823722,0.728878498077393,XP_005655046;NP_999398,XP_005655046;NP_999398,glutaredoxin-1 isoform X1;glutaredoxin-1,GLRX,27.69238853,27.78225517,27.72539902,27.83412552,27.89324951,26.7983532,26.52981377,26.89723778
,1.48693912695806,-0.149725437164307,XP_005653120;XP_013848694;NP_999405;XP_013848698,XP_005653120;XP_013848694;NP_999405;XP_013848698,V-type proton ATPase subunit H isoform X3;V-type proton ATPase subunit H isoform X1;V-type proton ATPase subunit H;V-type proton ATPase subunit H isoform X2,ATP6V1H,29.00324631,29.18813133,29.12844086,29.19387436,29.18780136,29.3286438,29.28991127,29.30623817
+,4.48008758900411,0.287925720214844,NP_999410,NP_999410,secretory carrier-associated membrane protein 1,SCAMP1,28.10044098,28.11763382,28.13447571,28.0760231,27.83978081,27.76382637,27.8699131,27.80335045
,0.226186808355265,-0.0915231704711914,NP_999423,NP_999423,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,29.08947182,28.68612289,28.78774452,28.75601768,29.31984329,28.86180305,28.78674889,28.71705437
+,2.98111552537275,-0.754553318023682,NP_999428,NP_999428,"4-aminobutyrate aminotransferase, mitochondrial",ABAT,27.85691452,27.4007225,27.71325684,27.4944973,28.45767593,28.20004082,28.52865219,28.29723549
,0.0333590141966415,-0.00696182250976563,XP_020946803;NP_999441;XP_020946802;XP_020946806;XP_020946804,XP_020946803;NP_999441;XP_020946802;XP_020946806;XP_020946804,"citrate synthase, mitochondrial isoform X2;citrate synthase, mitochondrial precursor;citrate synthase, mitochondrial isoform X1;citrate synthase, mitochondrial isoform X4;citrate synthase, mitochondrial isoform X3",CS,29.97842026,30.10499573,30.12706375,30.02022362,30.24138641,30.0499897,30.02088737,29.94628716
,1.48463929332378,-0.351932525634766,NP_999444;XP_013833613,NP_999444;XP_013833613,proteasome activator complex subunit 2;proteasome activator complex subunit 2 isoform X1,PSME2,28.01153374,27.92546844,28.04171181,27.87765694,28.63536835,28.22825623,28.34354591,28.05693054
,0.704137241916638,0.0645885467529297,NP_999445,NP_999445,transitional endoplasmic reticulum ATPase,VCP,32.63670349,32.79666519,32.80493546,32.77183533,32.73765564,32.68099976,32.69772339,32.63540649
+,1.78698204958735,-0.427987098693848,NP_999446,NP_999446,complement factor H precursor,CFH,28.49541283,28.07867241,28.2505188,28.37786674,28.67090988,28.92484665,28.49461174,28.8240509
+,1.42544068307045,-1.02579545974731,NP_999447;CON__Q29RQ1,NP_999447,complement component C7 precursor,C7,23.54296684,24.04803085,24.20106506,25.32595634,25.27170372,25.2966671,25.11929703,25.5335331
,1.48976458669517,0.224432468414307,NP_999459;XP_020922018;XP_003353636,NP_999459,tropomodulin-3,TMOD3,27.95731735,27.98945236,28.04578018,27.97404861,27.80082321,27.96350479,27.71633339,27.58820724
,0.331913345151875,0.274163722991943,XP_020946830;XP_020946829;XP_020946828;NP_999465,XP_020946830;XP_020946829;XP_020946828;NP_999465,microsomal glutathione S-transferase 1 isoform X1;microsomal glutathione S-transferase 1 isoform X1;microsomal glutathione S-transferase 1 isoform X1;microsomal glutathione S-transferase 1,MGST1,25.03271484,24.94815445,24.83021164,24.82395935,24.45770073,23.72838974,25.08208847,25.27020645
,0.0599059857255983,-0.0281262397766113,NP_999466;XP_020937157,NP_999466;XP_020937157,catalase;catalase isoform X1,CAT,29.59827232,29.13633537,29.63010025,29.34695053,29.530756,29.68557167,29.12319565,29.48464012
,1.56346319283351,-0.295673847198486,NP_999469,NP_999469,proteasome activator complex subunit 1,PSME1,29.72168922,29.67695808,29.63368988,29.6293869,30.20279884,29.81030846,30.04570198,29.7856102
,1.38823287176383,0.0859308242797852,NP_999471;XP_020937169;XP_020937173,NP_999471;XP_020937169;XP_020937173,peroxisomal multifunctional enzyme type 2;peroxisomal multifunctional enzyme type 2 isoform X1;peroxisomal multifunctional enzyme type 2 isoform X2,HSD17B4,28.52342796,28.5131073,28.52017021,28.44789886,28.43296814,28.46115494,28.3340683,28.43268967
+,4.44591193346176,0.367420196533203,NP_999472,NP_999472,"10 kDa heat shock protein, mitochondrial",HSPE1,29.90340042,29.97623634,29.97363853,29.87759781,29.54898071,29.51562881,29.57260895,29.62397385
,0.528191565803113,-0.127133369445801,NP_999473;CON__Q03247,NP_999473,apolipoprotein E precursor,APOE,28.58103943,28.48680878,28.41916656,28.62383461,28.8031044,28.80737877,28.37741089,28.6314888
,0.825584563669672,0.272210121154785,XP_005668113;NP_999474,XP_005668113;NP_999474,bis(5-nucleosyl)-tetraphosphatase;bis(5-nucleosyl)-tetraphosphatase,NUDT2,26.63519478,26.79773521,26.89099121,26.93528366,26.76205254,26.81518936,26.41702843,26.17609406
,0.483547032132282,0.092529296875,NP_999478;XP_020938922,NP_999478;XP_020938922,thioredoxin;thioredoxin isoform X1,TXN,31.78394127,31.86189842,32.04364777,31.66885757,31.75950623,31.67762184,31.7054081,31.84569168
,0.770470338676938,-0.116924285888672,NP_999483;XP_013850079,NP_999483,calpain small subunit 1,CAPNS1,29.10796547,29.13999748,29.175457,29.30799866,29.29340363,29.41185379,29.36097527,29.13288307
,0.297161415969035,0.525638580322266,NP_999484;XP_020941521;XP_020936654,NP_999484;XP_020941521,"interferon-induced, double-stranded RNA-activated protein kinase;interferon-induced, double-stranded RNA-activated protein kinase isoform X1",EIF2AK2,26.35595322,26.18969154,25.72161102,26.02915764,26.04824448,23.3770504,26.39062309,26.37794113
,0.715798963391309,-0.584439277648926,NP_999487,NP_999487,NPC intracellular cholesterol transporter 1 precursor,NPC1,24.04851723,23.75378799,23.18011856,23.65643692,23.97116852,25.22267723,23.55212021,24.23065186
,1.12744218222721,0.137873649597168,NP_999488,NP_999488,junction plakoglobin,JUP,27.97432327,27.98647118,28.0587883,28.01982689,27.98457146,27.80796242,27.9635601,27.73182106
,0.283147917204087,0.827125072479248,NP_999491,NP_999491,60S ribosomal protein L35,RPL35,25.58371162,27.79618835,25.91296387,24.54421616,23.85570717,23.44444847,25.33176422,27.89665985
,0.354150986017986,-0.0576963424682617,NP_999496,NP_999496,"hydroxyacyl-coenzyme A dehydrogenase, mitochondrial precursor",HADH,29.44951248,29.49344826,29.48692513,29.30695534,29.59386253,29.34305763,29.55232048,29.47838593
+,3.06040128162803,0.272952079772949,NP_999497,NP_999497,receptor of activated protein C kinase 1,RACK1,31.87781715,31.95549583,31.95383263,31.88809013,31.60036469,31.66225052,31.57118034,31.74963188
,0.123269127241998,-0.0217442512512207,NP_999498,NP_999498,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 precursor,RPN1,31.70594406,31.84879112,31.55238342,31.62614441,31.73686981,31.6626339,31.6875,31.73323631
,1.17383332174518,0.489231109619141,NP_999499,NP_999499,40S ribosomal protein S15,RPS15,27.97158432,28.489645,28.0812149,28.21669388,27.85465813,27.29254723,27.50839233,28.14661598
+,3.15223333682507,0.53652286529541,NP_999500;XP_005661255;XP_020937225,NP_999500;XP_005661255,tropomyosin alpha-4 chain;tropomyosin alpha-4 chain isoform X1,TPM4,29.90899086,30.03930855,29.95795441,29.9587841,29.43857002,29.45518875,29.60641479,29.21877289
,0.696477321690234,0.214117050170898,NP_999508,NP_999508,dihydropteridine reductase,QDPR,31.3249054,31.08150673,31.27069473,31.23037529,31.37854767,31.0738678,30.8523674,30.74623108
,0.145571107094678,0.11021900177002,XP_020921907;NP_999513;XP_005668846,XP_020921907;NP_999513;XP_005668846,proteasome activator complex subunit 3 isoform X1;proteasome activator complex subunit 3;proteasome activator complex subunit 3 isoform X2,PSME3,24.01924896,25.08517075,24.70951462,25.07046509,24.8982811,24.38037491,24.81821632,24.34665108
