Significant	"-LOG10 p-value"	l2fc	Protein IDs	Majority protein IDs	Protein names	Gene	GO biological process ID	GO biological process	GO cellular component ID	GO cellular component	KEGG pathway ID	KEGG pathway title	GO molecular function ID	GO molecular function	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	4721	4945	4715	4718	4524	4722	4716	4717
	0.696194331865632	-0.104838371276855	NP_001182266	NP_001182266	peptidyl-prolyl cis-trans isomerase FKBP4	FKBP4	GO:0000413;GO:0006457;GO:0006463;GO:0006825;GO:0007566;GO:0010977;GO:0030521;GO:0030850;GO:0031111;GO:0031115;GO:0031503;GO:0046661;GO:0061077;GO:1900034	androgen receptor signaling pathway;chaperone-mediated protein folding;copper ion transport;embryo implantation;male sex differentiation;negative regulation of microtubule polymerization;negative regulation of microtubule polymerization or depolymerization;negative regulation of neuron projection development;prostate gland development;protein complex localization;protein folding;protein peptidyl-prolyl isomerization;regulation of cellular response to heat;steroid hormone receptor complex assembly	GO:0005654;GO:0005737;GO:0005739;GO:0005829;GO:0005874;GO:0032991;GO:0043025;GO:0044295;GO:0048471;GO:0070062	axonal growth cone;cytoplasm;cytosol;extracellular exosome;macromolecular complex;microtubule;mitochondrion;neuronal cell body;nucleoplasm;perinuclear region of cytoplasm	hsa04915	Estrogen signaling pathway	GO:0003723;GO:0003755;GO:0005515;GO:0005524;GO:0005525;GO:0005528;GO:0030674;GO:0031072;GO:0032767;GO:0035259;GO:0048156;GO:0051219	ATP binding;copper-dependent protein binding;FK506 binding;glucocorticoid receptor binding;GTP binding;heat shock protein binding;peptidyl-prolyl cis-trans isomerase activity;phosphoprotein binding;protein binding;protein binding, bridging;RNA binding;tau protein binding	25	25	25	62.3	62.3	62.3	51.316	0	207.71	8912900000	202	29.94712257	30.02194595	30.05994987	30.10636902	30.13479424	30.01012039	30.09282684	30.31699944
+	1.79769252779734	0.376805782318115	NP_001182307	NP_001182307	valine--tRNA ligase	VARS1	GO:0006418;GO:0006438	tRNA aminoacylation for protein translation;valyl-tRNA aminoacylation	GO:0005829	cytosol	hsa00970	Aminoacyl-tRNA biosynthesis	GO:0002161;GO:0004832;GO:0005515;GO:0005524	aminoacyl-tRNA editing activity;ATP binding;protein binding;valine-tRNA ligase activity	26	26	26	32.3	32.3	32.3	140.23	0	160.13	1858800000	138	27.96251106	27.97043228	27.75989532	28.02019691	27.77950287	27.5697155	27.55442619	27.30216789
	0.130745600991159	-0.190332412719727	NP_001182437	NP_001182437	glycogen	GYS1	GO:0005978;GO:0007507	glycogen biosynthetic process;heart development	GO:0005737;GO:0005829;GO:0016020;GO:0016234	cytoplasm;cytosol;inclusion body;membrane	hsa00500;hsa04151;hsa04152;hsa04910;hsa04922;hsa04931	AMPK signaling pathway;Glucagon signaling pathway;Insulin resistance;Insulin signaling pathway;PI3K-Akt signaling pathway;Starch and sucrose metabolism	GO:0004373;GO:0005515;GO:0005536;GO:0019901;GO:0061547	glucose binding;glycogen (starch) synthase activity;glycogen synthase activity, transferring glucose-1-phosphate;protein binding;protein kinase binding	8	8	8	17.1	17.1	17.1	83.73	0	23.886	277120000	35	25.55681038	25.68741798	23.65305901	25.21808052	26.00124931	24.95830154	25.2251606	24.69198608
	2.37585361137423	-0.273508548736572	NP_001182495	NP_001182495	serine/arginine-rich splicing factor 9	SRSF9	GO:0000381;GO:0000398;GO:0006376;GO:0006397;GO:0006405;GO:0006406;GO:0009636;GO:0031124;GO:0043279;GO:0045292;GO:0048025	mRNA 3'-end processing;mRNA cis splicing, via spliceosome;mRNA export from nucleus;mRNA processing;mRNA splice site selection;mRNA splicing, via spliceosome;negative regulation of mRNA splicing, via spliceosome;regulation of alternative mRNA splicing, via spliceosome;response to alkaloid;response to toxic substance;RNA export from nucleus	GO:0005634;GO:0005654;GO:0005730;GO:0016607	nuclear speck;nucleolus;nucleoplasm;nucleus	hsa03040;hsa05168	Herpes simplex infection;Spliceosome	GO:0003723;GO:0005515;GO:0019904	protein binding;protein domain specific binding;RNA binding	8	7	7	32.1	29	29	25.604	0	10.927	929790000	48	26.70477295	26.69776535	26.78531456	26.79439163	27.04468536	27.04635239	27.12317085	26.86207008
+	3.46924682111637	0.27290678024292	NP_001182709;XP_020922766;XP_020922713;XP_020922676	NP_001182709;XP_020922766;XP_020922713;XP_020922676	protein-L-isoaspartate(D-aspartate) O-methyltransferase;protein-L-isoaspartate(D-aspartate) O-methyltransferase isoform X3;protein-L-isoaspartate(D-aspartate) O-methyltransferase isoform X2;protein-L-isoaspartate(D-aspartate) O-methyltransferase isoform X1	PCMT1	GO:0006479;GO:0030091	protein methylation;protein repair	GO:0005737;GO:0005829;GO:0070062;GO:1903561	cytoplasm;cytosol;extracellular exosome;extracellular vesicle			GO:0004719;GO:0005515;GO:0045296	cadherin binding;protein binding;protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	12	12	12	67	67	67	24.646	0	148.1	5357100000	143	29.37345505	29.45106697	29.4336834	29.36371422	29.08027458	29.11567497	29.2208271	29.11351585
+	2.2127719997222	-0.534613609313965	NP_001183950;XP_020949163	NP_001183950;XP_020949163	hydroxysteroid dehydrogenase-like protein 2;hydroxysteroid dehydrogenase-like protein 2 isoform X1	HSDL2	GO:0008150;GO:0055114	biological_process;oxidation-reduction process	GO:0005739;GO:0005777;GO:0016020	membrane;mitochondrion;peroxisome			GO:0003674;GO:0016491	molecular_function;oxidoreductase activity	6	6	6	21.1	21.1	21.1	45.283	0	16.155	324020000	25	25.09277153	25.09988976	25.35944366	24.84498405	25.4930172	25.80094719	25.72153282	25.52004623
	1.58877845272443	-0.222136974334717	NP_001185851;XP_020948940;XP_020948938;XP_020948934;XP_020948933;XP_020948928;XP_020948925;XP_020950998;XP_020950993;XP_013848440;XP_005659658;XP_005659656;XP_001925326	NP_001185851	mitogen-activated protein kinase 1	MAPK1	GO:0000165;GO:0000186;GO:0000187;GO:0006468;GO:0006915;GO:0006935;GO:0006974;GO:0007049;GO:0007165;GO:0007166;GO:0007268;GO:0007411;GO:0007568;GO:0007611;GO:0008543;GO:0010468;GO:0010628;GO:0010759;GO:0010800;GO:0014066;GO:0015966;GO:0016032;GO:0018105;GO:0018107;GO:0019233;GO:0019858;GO:0030168;GO:0030278;GO:0030641;GO:0030878;GO:0031647;GO:0031663;GO:0032212;GO:0032872;GO:0033598;GO:0034198;GO:0034614;GO:0035094;GO:0035556;GO:0038095;GO:0038096;GO:0038127;GO:0042307;GO:0042473;GO:0043312;GO:0043330;GO:0043627;GO:0045596;GO:0045727;GO:0045893;GO:0046697;GO:0048538;GO:0050852;GO:0050853;GO:0051090;GO:0051403;GO:0051493;GO:0051973;GO:0060020;GO:0060045;GO:0060291;GO:0060324;GO:0060425;GO:0060440;GO:0060716;GO:0061308;GO:0070371;GO:0070849;GO:0071276;GO:0071356;GO:0072584;GO:0090170;GO:0097011;GO:1900034;GO:1903351;GO:1904355;GO:2000641	activation of MAPK activity;activation of MAPKK activity;aging;apoptotic process;axon guidance;B cell receptor signaling pathway;Bergmann glial cell differentiation;cardiac neural crest cell development involved in heart development;caveolin-mediated endocytosis;cell cycle;cell surface receptor signaling pathway;cellular response to amino acid starvation;cellular response to cadmium ion;cellular response to DNA damage stimulus;cellular response to dopamine;cellular response to granulocyte macrophage colony-stimulating factor stimulus;cellular response to reactive oxygen species;cellular response to tumor necrosis factor;chemical synaptic transmission;chemotaxis;cytosine metabolic process;decidualization;diadenosine tetraphosphate biosynthetic process;ERBB signaling pathway;ERK1 and ERK2 cascade;face development;Fc-epsilon receptor signaling pathway;Fc-gamma receptor signaling pathway involved in phagocytosis;fibroblast growth factor receptor signaling pathway;intracellular signal transduction;labyrinthine layer blood vessel development;learning or memory;lipopolysaccharide-mediated signaling pathway;long-term synaptic potentiation;lung morphogenesis;mammary gland epithelial cell proliferation;MAPK cascade;negative regulation of cell differentiation;neutrophil degranulation;outer ear morphogenesis;peptidyl-serine phosphorylation;peptidyl-threonine phosphorylation;platelet activation;positive regulation of cardiac muscle cell proliferation;positive regulation of gene expression;positive regulation of macrophage chemotaxis;positive regulation of peptidyl-threonine phosphorylation;positive regulation of protein import into nucleus;positive regulation of telomerase activity;positive regulation of telomere capping;positive regulation of telomere maintenance via telomerase;positive regulation of transcription, DNA-templated;positive regulation of translation;protein phosphorylation;regulation of cellular pH;regulation of cellular response to heat;regulation of cytoskeleton organization;regulation of early endosome to late endosome transport;regulation of gene expression;regulation of Golgi inheritance;regulation of ossification;regulation of phosphatidylinositol 3-kinase signaling;regulation of protein stability;regulation of sequence-specific DNA binding transcription factor activity;regulation of stress-activated MAPK cascade;response to epidermal growth factor;response to estrogen;response to exogenous dsRNA;response to nicotine;sensory perception of pain;signal transduction;stress-activated MAPK cascade;T cell receptor signaling pathway;thymus development;thyroid gland development;trachea formation;viral process	GO:0005576;GO:0005634;GO:0005654;GO:0005737;GO:0005739;GO:0005769;GO:0005770;GO:0005794;GO:0005815;GO:0005829;GO:0005856;GO:0005886;GO:0005901;GO:0005925;GO:0014069;GO:0030424;GO:0031143;GO:0032839;GO:0032991;GO:0035578;GO:0043204;GO:0072686;GO:1904813	axon;azurophil granule lumen;caveola;cytoplasm;cytoskeleton;cytosol;dendrite cytoplasm;early endosome;extracellular region;ficolin-1-rich granule lumen;focal adhesion;Golgi apparatus;late endosome;macromolecular complex;microtubule organizing center;mitochondrion;mitotic spindle;nucleoplasm;nucleus;perikaryon;plasma membrane;postsynaptic density;pseudopodium	hsa04010;hsa04012;hsa04014;hsa04015;hsa04022;hsa04024;hsa04062;hsa04066;hsa04068;hsa04071;hsa04114;hsa04150;hsa04151;hsa04261;hsa04270;hsa04320;hsa04350;hsa04360;hsa04370;hsa04380;hsa04510;hsa04520;hsa04540;hsa04550;hsa04611;hsa04620;hsa04621;hsa04650;hsa04660;hsa04662;hsa04664;hsa04666;hsa04668;hsa04713;hsa04720;hsa04722;hsa04723;hsa04724;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04914;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04930;hsa04960;hsa05010;hsa05020;hsa05034;hsa05131;hsa05132;hsa05133;hsa05140;hsa05142;hsa05145;hsa05152;hsa05160;hsa05161;hsa05164;hsa05200;hsa05203;hsa05205;hsa05206;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05230;hsa05231	Acute myeloid leukemia;Adherens junction;Adrenergic signaling in cardiomyocytes;Alcoholism;Aldosterone-regulated sodium reabsorption;Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Bladder cancer;cAMP signaling pathway;Central carbon metabolism in cancer;cGMP-PKG signaling pathway;Chagas disease (American trypanosomiasis);Chemokine signaling pathway;Choline metabolism in cancer;Cholinergic synapse;Chronic myeloid leukemia;Circadian entrainment;Colorectal cancer;Dorso-ventral axis formation;Endometrial cancer;ErbB signaling pathway;Estrogen signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;FoxO signaling pathway;Gap junction;Glioma;Glutamatergic synapse;GnRH signaling pathway;Hepatitis B;Hepatitis C;HIF-1 signaling pathway;Influenza A;Insulin signaling pathway;Leishmaniasis;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;MicroRNAs in cancer;mTOR signaling pathway;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;NOD-like receptor signaling pathway;Non-small cell lung cancer;Oocyte meiosis;Osteoclast differentiation;Oxytocin signaling pathway;Pancreatic cancer;Pathways in cancer;Pertussis;PI3K-Akt signaling pathway;Platelet activation;Prion diseases;Progesterone-mediated oocyte maturation;Prolactin signaling pathway;Prostate cancer;Proteoglycans in cancer;Rap1 signaling pathway;Ras signaling pathway;Regulation of actin cytoskeleton;Renal cell carcinoma;Retrograde endocannabinoid signaling;Salmonella infection;Serotonergic synapse;Shigellosis;Signaling pathways regulating pluripotency of stem cells;Sphingolipid signaling pathway;T cell receptor signaling pathway;TGF-beta signaling pathway;Thyroid cancer;Thyroid hormone signaling pathway;TNF signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis;Tuberculosis;Type II diabetes mellitus;Vascular smooth muscle contraction;VEGF signaling pathway;Viral carcinogenesis	GO:0001784;GO:0003690;GO:0004674;GO:0004707;GO:0004708;GO:0005515;GO:0005524;GO:0008134;GO:0008353;GO:0016301;GO:0019902;GO:0031435;GO:0042802	ATP binding;double-stranded DNA binding;identical protein binding;kinase activity;MAP kinase activity;MAP kinase kinase activity;mitogen-activated protein kinase kinase kinase binding;phosphatase binding;phosphotyrosine binding;protein binding;protein serine/threonine kinase activity;RNA polymerase II carboxy-terminal domain kinase activity;transcription factor binding	17	17	1	56.8	56.8	3.6	41.304	0	98.065	3382000000	161	28.60045433	28.39619637	28.62961388	28.65263367	28.73940659	28.92936897	28.77649307	28.72217751
	1.41944328501059	-0.348177909851074	NP_001186292	NP_001186292	calcium-binding mitochondrial carrier protein SCaMC-1	SLC25A24	GO:0006839;GO:0010941;GO:0015867;GO:0034599;GO:0055085;GO:0071277	ATP transport;cellular response to calcium ion;cellular response to oxidative stress;mitochondrial transport;regulation of cell death;transmembrane transport	GO:0005739;GO:0005743;GO:0016021	integral component of membrane;mitochondrial inner membrane;mitochondrion			GO:0005347;GO:0005509	ATP transmembrane transporter activity;calcium ion binding	9	9	9	23.1	23.1	23.1	53.264	0	41.102	641300000	62	26.30392838	26.1767025	25.89668274	26.10529518	26.28027916	26.55029106	26.71240425	26.33234596
+	1.72398300128566	1.75405931472778	NP_001186971	NP_001186971	betaine--homocysteine S-methyltransferase 1	BHMT	GO:0000096;GO:0006479;GO:0006577;GO:0006579;GO:0042426;GO:0046500;GO:0050666;GO:0071267	amino-acid betaine catabolic process;amino-acid betaine metabolic process;choline catabolic process;L-methionine salvage;protein methylation;regulation of homocysteine metabolic process;S-adenosylmethionine metabolic process;sulfur amino acid metabolic process	GO:0005829;GO:0070062	cytosol;extracellular exosome	hsa00260;hsa00270;hsa01100	Cysteine and methionine metabolism;Glycine, serine and threonine metabolism;Metabolic pathways	GO:0008270;GO:0047150	betaine-homocysteine S-methyltransferase activity;zinc ion binding	10	10	7	38.6	38.6	30.5	44.945	0	21.432	332060000	26	26.22260094	25.80235291	25.98470116	25.67365646	23.37876129	24.74415207	23.15726471	25.38689613
	0.662911316079763	0.0445160865783691	NP_001188310;XP_020944310;XP_020944311	NP_001188310;XP_020944310;XP_020944311	adenosylhomocysteinase 2;adenosylhomocysteinase 2 isoform X1;adenosylhomocysteinase 2 isoform X2	AHCYL1	GO:0006378;GO:0006611;GO:0006730;GO:0010765;GO:0031440;GO:0032412;GO:0033353;GO:0038166;GO:0042045;GO:0044070;GO:0051592;GO:1903779	angiotensin-activated signaling pathway;epithelial fluid transport;mRNA polyadenylation;one-carbon metabolic process;positive regulation of sodium ion transport;protein export from nucleus;regulation of anion transport;regulation of cardiac conduction;regulation of ion transmembrane transporter activity;regulation of mRNA 3'-end processing;response to calcium ion;S-adenosylmethionine cycle	GO:0005737;GO:0005789;GO:0005829;GO:0016324;GO:0070062	apical plasma membrane;cytoplasm;cytosol;endoplasmic reticulum membrane;extracellular exosome	hsa00270;hsa01100	Cysteine and methionine metabolism;Metabolic pathways	GO:0003723;GO:0004013;GO:0005515;GO:0042802	adenosylhomocysteinase activity;identical protein binding;protein binding;RNA binding	24	24	13	56.8	56.8	37.7	58.951	0	149.02	3786700000	159	28.84041214	28.91897392	28.90230751	28.81102943	28.83068466	28.8254776	28.77105522	28.86744118
	1.56686044217668	0.324975490570068	XP_020921798;XP_020921797;NP_001188313;XP_020921795	XP_020921798;XP_020921797;NP_001188313;XP_020921795	rho GDP-dissociation inhibitor 1 isoform X2;rho GDP-dissociation inhibitor 1 isoform X2;rho GDP-dissociation inhibitor 1;rho GDP-dissociation inhibitor 1 isoform X1	ARHGDIA	GO:0007162;GO:0007266;GO:0035023;GO:0043066;GO:0043547;GO:0050771;GO:0050772;GO:0051056;GO:0071526;GO:2000249	negative regulation of apoptotic process;negative regulation of axonogenesis;negative regulation of cell adhesion;positive regulation of axonogenesis;positive regulation of GTPase activity;regulation of actin cytoskeleton reorganization;regulation of Rho protein signal transduction;regulation of small GTPase mediated signal transduction;Rho protein signal transduction;semaphorin-plexin signaling pathway	GO:0005829;GO:0005856;GO:0016020;GO:0070062	cytoskeleton;cytosol;extracellular exosome;membrane	hsa04722;hsa04962	Neurotrophin signaling pathway;Vasopressin-regulated water reabsorption	GO:0005094;GO:0005096;GO:0005515;GO:0048365	GTPase activator activity;protein binding;Rac GTPase binding;Rho GDP-dissociation inhibitor activity	9	9	9	58.3	58.3	58.3	23.394	0	323.31	20226000000	131	31.38195419	31.43544388	31.4298687	31.38107872	31.34752083	31.17830849	30.86717606	30.93543816
+	3.73273274902134	-0.393603324890137	NP_001189469	NP_001189469	transmembrane emp24 domain-containing protein 7 precursor	TMED7	GO:0006886;GO:0006888;GO:0006890;GO:0007030	ER to Golgi vesicle-mediated transport;Golgi organization;intracellular protein transport;retrograde vesicle-mediated transport, Golgi to ER	GO:0000139;GO:0005783;GO:0005789;GO:0005793;GO:0005794;GO:0016021;GO:0030126;GO:0030127;GO:0030133;GO:0030134;GO:0033116	COPI vesicle coat;COPII vesicle coat;endoplasmic reticulum;endoplasmic reticulum membrane;endoplasmic reticulum-Golgi intermediate compartment;endoplasmic reticulum-Golgi intermediate compartment membrane;ER to Golgi transport vesicle;Golgi apparatus;Golgi membrane;integral component of membrane;transport vesicle					8	8	8	43.1	43.1	43.1	25.35	0	193.56	9919200000	130	30.05517197	30.08790398	30.04270363	30.04674149	30.42652321	30.33670998	30.48241234	30.56128883
